loggingTime,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
1654828986.599876,1,639278.2252416667,0.0439605712890625,-0.2135772705078125,-0.9860076904296875,639278.1927416667,-0.1207687631249428,-0.02762923017144203,0.04207102209329605
1654828986.639902,2,639278.2589906667,0.0001678466796875,-0.21807861328125,-0.994415283203125,639278.2602406667,-0.01524633076041937,-0.03139840438961983,0.02163152582943439
1654828986.678594,3,639278.2927406667,0.017822265625,-0.212310791015625,-1.002349853515625,639278.2602406667,-0.01524633076041937,-0.03139840438961983,0.02163152582943439
1654828986.700016,4,639278.3264906667,0.033233642578125,-0.21356201171875,-0.9707489013671875,639278.2939906667,0.05402595177292824,0.08969579637050629,-0.01764903403818607
1654828986.735126,5,639278.3602406667,0.04150390625,-0.2115325927734375,-0.9672698974609375,639278.3277406667,0.03446822986006737,0.06022419035434723,-0.02752723172307014
1654828986.770014,6,639278.3939896667,0.0369873046875,-0.21551513671875,-0.9754180908203125,639278.3614906667,-0.01691240444779396,-0.02983432821929455,0.010332265868783
1654828986.80528,7,639278.4277396667,0.0157012939453125,-0.2151641845703125,-0.9804534912109375,639278.3952396667,-0.02769501134753227,-0.04930309951305389,0.0390736311674118
1654828986.838107,8,639278.4614896667,0.0079345703125,-0.2050628662109375,-0.99041748046875,639278.4289896667,0.00418355967849493,0.005780657287687063,0.03338219225406647
1654828986.879222,9,639278.4952386667,0.0186004638671875,-0.20501708984375,-0.9908599853515625,639278.4627396667,0.02310425415635109,0.06303489208221436,0.02031645737588406
1654828986.905091,10,639278.5289886667,0.049407958984375,-0.2249755859375,-0.9891815185546875,639278.4964886667,0.07944715768098831,0.150745302438736,-0.002296443795785308
1654828986.940078,11,639278.5627386667,0.0650634765625,-0.239990234375,-0.950927734375,639278.5639886667,0.08133027702569962,0.1900644749403,0.0113245602697134
1654828986.970042,12,639278.5964876667,0.0578460693359375,-0.231170654296875,-0.9061279296875,639278.5639886667,0.08133027702569962,0.1900644749403,0.0113245602697134
1654828987.005116,13,639278.6302376667,0.0408935546875,-0.211700439453125,-0.9280548095703125,639278.5977376667,-0.09763840585947037,-0.1113334521651268,0.01356081571429968
1654828987.039956,14,639278.6639868751,0.0219268798828125,-0.207763671875,-0.9913177490234375,639278.6314876667,-0.287248283624649,-0.4359520077705383,0.02446353062987328
1654828987.078758,15,639278.697735875,0.0116119384765625,-0.18768310546875,-1.020309448242188,639278.6652368751,-0.3492117822170258,-0.5843020677566528,0.007317834068089724
1654828987.105023,16,639278.7314858751,-0.00616455078125,-0.1761627197265625,-1.02679443359375,639278.698985875,-0.2608174681663513,-0.4772062301635742,-0.009698167443275452
1654828987.140035,17,639278.765235875,-0.0281829833984375,-0.1678466796875,-1.007553100585938,639278.7327358751,-0.1307476311922073,-0.2905197143554688,-0.003716174978762865
1654828987.175036,18,639278.7989858751,-0.05078125,-0.167816162109375,-1.03863525390625,639278.766485875,-0.05357667431235313,-0.1862052977085114,0.006032592616975307
1654828987.210045,19,639278.832734875,-0.0521392822265625,-0.16455078125,-1.04205322265625,639278.8002358751,0.01154480315744877,-0.1258066594600677,-0.004261590540409088
1654828987.240065,20,639278.8664848751,-0.0271759033203125,-0.1815185546875,-1.006973266601562,639278.833984875,0.1283028423786163,-0.02459961920976639,-0.0631808340549469
1654828987.279223,21,639278.900234875,-0.0143890380859375,-0.1906280517578125,-0.96881103515625,639278.8677348751,0.1868361979722977,-0.0001997370854951441,-0.1170384734869003
1654828987.31843,22,639278.9339838751,-0.023529052734375,-0.2004241943359375,-0.9759368896484375,639278.901484875,0.1785809248685837,-0.00686056911945343,-0.0900297611951828
1654828987.344936,23,639278.967733875,-0.0175018310546875,-0.225830078125,-0.9816131591796875,639278.9352338751,0.1979690045118332,0.08552981168031693,-0.02787503972649574
